PassengerId,Name,Age,Sex,Pclass,Fare,Embarked,Survived,Age_Group,Fare_Category,Survival_Status
1196,David Smith,40,female,2,437.75,S,1,Adult,Very High,Survived
1197,Sara Smith,40,male,2,269.395,S,0,Adult,High,Not Survived
1198,Sophia Smith,40,male,2,269.395,Q,0,Adult,High,Not Survived
1199,Alex Brown,40,female,1,269.395,S,1,Adult,High,Survived
1200,Chris Brown,11,female,3,40.37,Q,0,Child,Low,Not Survived
1201,Alex Smith,53,female,1,269.395,Q,0,Adult,High,Not Survived
1202,Chris Brown,34,female,1,269.395,S,0,Adult,High,Not Survived
1203,Mary Smith,3,female,3,331.46,S,1,Child,Very High,Survived
1204,Emma Taylor,29,female,2,291.9,C,1,Adult,High,Survived
1205,John Smith,40,female,1,269.395,Q,1,Adult,High,Survived
1206,Alex Taylor,40,female,2,397.77,S,1,Adult,Very High,Survived
1207,Sara Taylor,40,female,3,269.395,C,0,Adult,High,Not Survived
1208,Mary Smith,40,male,1,269.395,C,0,Adult,High,Not Survived
1209,Alex Taylor,40,female,2,269.395,C,0,Adult,High,Not Survived
1210,Mary Taylor,60,male,3,269.395,C,0,Adult,High,Not Survived
1211,Emma Brown,40,female,1,269.395,S,1,Adult,High,Survived
1212,Sophia Brown,16,female,3,269.395,S,1,Teen,High,Survived
1213,Emma Taylor,40,female,3,269.395,Q,1,Adult,High,Survived
1214,Chris Taylor,21,female,3,269.395,S,0,Adult,High,Not Survived
1215,Sophia Smith,40,female,1,165.56,S,1,Adult,High,Survived
1216,Alex Taylor,62,female,1,397.45,S,0,Senior,Very High,Not Survived
1217,Sara Taylor,75,female,3,269.395,S,0,Senior,High,Not Survived
1218,Sophia Taylor,40,male,3,269.395,S,0,Adult,High,Not Survived
1219,Alex Smith,31,female,3,336.29,C,1,Adult,Very High,Survived
1220,Emma Brown,49,female,3,269.395,S,0,Adult,High,Not Survived
1221,Sara Brown,23,male,3,269.395,C,1,Adult,High,Survived
1222,Emma Brown,47,female,1,269.395,C,0,Adult,High,Not Survived
1223,John Brown,46,male,3,269.395,S,1,Adult,High,Survived
1224,Chris Brown,5,female,1,269.395,C,0,Child,High,Not Survived
1225,Alex Smith,21,female,2,123.1,C,1,Adult,Medium,Survived
1226,David Taylor,39,female,1,269.395,Q,0,Adult,High,Not Survived
1227,Mary Brown,72,female,1,433.78,C,0,Senior,Very High,Not Survived
1228,Sara Taylor,40,female,1,317.05,S,0,Adult,Very High,Not Survived
1229,Sara Smith,51,female,1,459.43,S,0,Adult,Very High,Not Survived
1230,Alex Smith,40,female,3,269.395,S,0,Adult,High,Not Survived
1231,Mary Smith,66,female,1,269.395,C,1,Senior,High,Survived
1232,Sophia Brown,40,female,3,422.19,C,0,Adult,Very High,Not Survived
1233,Emma Smith,40,female,3,453.0,C,1,Adult,Very High,Survived
1234,Emma Brown,63,female,1,269.395,Q,1,Senior,High,Survived
1235,Chris Taylor,40,female,3,269.395,C,0,Adult,High,Not Survived
1236,Chris Taylor,5,female,2,269.395,Q,0,Child,High,Not Survived
1237,Sophia Brown,23,female,1,363.68,S,0,Adult,Very High,Not Survived
1238,David Brown,40,female,2,269.395,S,1,Adult,High,Survived
1239,Sara Smith,47,female,2,269.395,Q,1,Adult,High,Survived
1240,David Taylor,40,male,3,269.395,S,0,Adult,High,Not Survived
1241,John Smith,40,male,2,269.395,Q,0,Adult,High,Not Survived
1242,David Smith,40,male,3,97.91,Q,0,Adult,Medium,Not Survived
1243,Alex Taylor,50,female,1,460.72,S,1,Adult,Very High,Survived
1244,Sophia Brown,41,male,3,37.22,C,1,Adult,Low,Survived
1245,Sara Brown,5,male,1,9.14,C,0,Child,Low,Not Survived
1246,Chris Smith,71,female,3,269.395,S,1,Senior,High,Survived
1247,Sophia Taylor,20,female,2,17.54,C,1,Adult,Low,Survived
1248,Sara Smith,40,female,2,66.75,S,0,Adult,Medium,Not Survived
1249,Alex Brown,40,female,1,269.395,S,1,Adult,High,Survived
1250,Chris Brown,40,female,1,150.41,Q,1,Adult,High,Survived
1251,Mary Taylor,55,female,1,269.395,S,1,Adult,High,Survived
1252,Chris Taylor,12,female,3,269.395,Q,0,Child,High,Not Survived
1253,Sara Smith,13,female,2,269.395,S,0,Teen,High,Not Survived
1254,Sophia Brown,35,female,3,366.66,S,0,Adult,Very High,Not Survived
1255,John Taylor,46,female,2,269.395,Q,1,Adult,High,Survived
1256,Mary Smith,40,female,2,269.395,C,1,Adult,High,Survived
1257,Alex Brown,45,male,3,400.87,S,1,Adult,Very High,Survived
1258,Sophia Smith,40,female,3,269.395,C,1,Adult,High,Survived
1259,Emma Taylor,40,female,1,269.395,S,1,Adult,High,Survived
1260,Emma Smith,22,female,2,269.395,S,0,Adult,High,Not Survived
1261,Emma Taylor,69,female,1,269.395,S,1,Senior,High,Survived
1262,John Taylor,40,female,2,269.395,C,0,Adult,High,Not Survived
1263,David Brown,40,female,2,9.81,C,0,Adult,Low,Not Survived
1264,David Brown,48,male,2,390.66,C,1,Adult,Very High,Survived
1265,Chris Smith,17,female,3,196.94,S,1,Teen,High,Survived
1266,Mary Brown,40,female,1,269.39,C,1,Adult,High,Survived
1267,Emma Smith,56,female,2,58.64,Q,1,Adult,Medium,Survived
1268,Sara Taylor,40,male,3,269.395,S,0,Adult,High,Not Survived
1269,Sara Taylor,3,female,3,301.97,S,1,Child,Very High,Survived
1270,Chris Brown,71,female,1,269.4,Q,1,Senior,High,Survived
1271,Chris Smith,55,female,1,36.03,S,1,Adult,Low,Survived
1272,Alex Taylor,5,female,2,11.42,S,1,Child,Low,Survived
1273,David Smith,35,female,1,269.395,S,0,Adult,High,Not Survived
1274,Alex Smith,40,female,3,279.75,S,1,Adult,High,Survived
1275,Sophia Taylor,38,female,1,258.14,S,1,Adult,High,Survived
1276,Mary Taylor,40,male,3,269.395,Q,0,Adult,High,Not Survived
1277,Chris Taylor,40,female,2,428.55,S,0,Adult,Very High,Not Survived
1278,Sophia Brown,14,female,1,269.395,S,0,Teen,High,Not Survived
1279,Alex Smith,13,female,1,269.395,C,1,Teen,High,Survived
1280,Sophia Smith,40,female,1,414.81,Q,1,Adult,Very High,Survived
1281,John Taylor,40,male,1,331.79,C,0,Adult,Very High,Not Survived
1282,Alex Brown,40,male,3,269.395,C,1,Adult,High,Survived
1283,Sophia Brown,40,female,3,222.9,Q,1,Adult,High,Survived
1284,Chris Smith,40,female,2,113.74,S,0,Adult,Medium,Not Survived
1285,David Taylor,40,female,1,269.395,S,0,Adult,High,Not Survived
1286,Alex Smith,40,female,1,269.395,Q,1,Adult,High,Survived
1287,John Smith,58,female,3,269.395,Q,1,Adult,High,Survived
1288,Mary Brown,78,male,2,307.01,C,1,Senior,Very High,Survived
1289,Emma Taylor,40,female,2,269.395,Q,0,Adult,High,Not Survived
1290,David Brown,40,female,1,373.25,Q,1,Adult,Very High,Survived
1291,Mary Brown,75,female,2,439.46,S,0,Senior,Very High,Not Survived
1292,Chris Brown,40,female,2,269.395,C,0,Adult,High,Not Survived
1293,Chris Taylor,40,female,2,269.395,Q,1,Adult,High,Survived
1294,Chris Smith,15,female,2,269.395,C,1,Teen,High,Survived
1295,Alex Smith,40,female,3,365.13,C,1,Adult,Very High,Survived
1296,Emma Smith,40,female,3,269.395,S,1,Adult,High,Survived
1297,Mary Brown,54,female,1,269.395,S,0,Adult,High,Not Survived
1298,Sara Smith,40,male,2,50.81,S,0,Adult,Medium,Not Survived
1299,John Smith,40,female,2,269.395,C,1,Adult,High,Survived
1300,Sophia Smith,50,female,3,269.395,S,1,Adult,High,Survived
1301,Alex Taylor,37,female,2,269.395,S,1,Adult,High,Survived
1302,Sophia Brown,40,female,2,269.395,C,1,Adult,High,Survived
1303,David Taylor,40,female,2,192.12,S,0,Adult,High,Not Survived
1304,John Brown,33,male,3,20.12,S,0,Adult,Low,Not Survived
1305,Chris Taylor,25,male,3,269.395,C,1,Adult,High,Survived
1306,Mary Smith,40,female,2,269.395,Q,1,Adult,High,Survived
1307,Mary Smith,40,female,2,323.96,S,0,Adult,Very High,Not Survived
1308,Emma Taylor,40,female,1,269.395,S,0,Adult,High,Not Survived
1309,Sara Smith,40,male,2,34.18,Q,0,Adult,Low,Not Survived
1310,Alex Smith,59,male,2,269.395,Q,0,Adult,High,Not Survived
1311,Mary Taylor,34,male,3,17.7,C,1,Adult,Low,Survived
1312,Sophia Brown,15,male,2,269.395,Q,0,Teen,High,Not Survived
1313,Alex Smith,40,female,3,269.395,C,1,Adult,High,Survived
1314,Chris Taylor,8,female,3,269.395,S,0,Child,High,Not Survived
1315,David Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1316,Sophia Taylor,40,male,2,304.56,Q,1,Adult,Very High,Survived
1317,John Smith,40,female,2,269.395,S,1,Adult,High,Survived
1318,Sara Smith,40,male,1,395.27,Q,1,Adult,Very High,Survived
1319,Alex Taylor,40,female,2,190.03,S,0,Adult,High,Not Survived
1320,John Brown,24,female,1,30.08,S,0,Adult,Low,Not Survived
1321,Sophia Smith,5,female,1,78.41,C,0,Child,Medium,Not Survived
1322,Sara Taylor,75,male,1,181.29,S,1,Senior,High,Survived
1323,Mary Taylor,32,female,3,311.36,Q,1,Adult,Very High,Survived
1324,Alex Brown,73,female,3,277.99,Q,0,Senior,High,Not Survived
1325,Sophia Smith,36,female,3,269.395,Q,0,Adult,High,Not Survived
1326,Sara Brown,40,female,3,269.395,C,1,Adult,High,Survived
1327,Alex Smith,35,male,1,269.395,S,0,Adult,High,Not Survived
1328,Mary Smith,59,male,1,269.395,C,0,Adult,High,Not Survived
1329,David Brown,40,male,3,269.395,Q,0,Adult,High,Not Survived
1330,Mary Brown,11,female,1,269.395,S,1,Child,High,Survived
1331,Alex Smith,40,male,1,286.41,Q,1,Adult,High,Survived
1332,Chris Brown,7,female,3,269.395,S,1,Child,High,Survived
1333,John Smith,31,male,1,269.395,S,1,Adult,High,Survived
1334,Alex Brown,40,male,2,468.56,S,1,Adult,Very High,Survived
1335,John Smith,40,male,3,80.95,Q,0,Adult,Medium,Not Survived
1336,Emma Smith,40,female,2,269.395,Q,0,Adult,High,Not Survived
1337,Sophia Taylor,40,female,3,326.67,S,1,Adult,Very High,Survived
1338,David Brown,40,female,2,464.86,C,1,Adult,Very High,Survived
1339,Sophia Brown,26,male,1,269.395,C,1,Adult,High,Survived
1340,Mary Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1341,David Taylor,40,male,2,269.395,Q,1,Adult,High,Survived
1342,John Smith,40,female,2,269.395,C,0,Adult,High,Not Survived
1343,John Taylor,67,female,3,301.24,S,0,Senior,Very High,Not Survived
1344,Mary Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1345,Chris Taylor,15,female,2,269.395,C,0,Teen,High,Not Survived
1346,David Smith,27,female,3,269.395,Q,1,Adult,High,Survived
1347,Emma Taylor,67,male,1,269.395,S,0,Senior,High,Not Survived
1348,John Brown,7,female,1,269.395,S,1,Child,High,Survived
1349,Chris Smith,30,female,1,269.395,C,0,Adult,High,Not Survived
1350,Mary Brown,4,female,1,430.4,S,1,Child,Very High,Survived
1351,Sara Brown,8,male,1,34.5,Q,0,Child,Low,Not Survived
1352,John Brown,40,female,2,327.68,S,0,Adult,Very High,Not Survived
1353,Mary Brown,37,female,2,85.39,C,0,Adult,Medium,Not Survived
1354,Mary Brown,72,female,3,11.41,S,0,Senior,Low,Not Survived
1355,Alex Brown,76,male,2,269.395,C,1,Senior,High,Survived
1356,Sophia Brown,74,female,3,269.395,S,0,Senior,High,Not Survived
1357,Alex Brown,40,female,3,138.82,Q,1,Adult,Medium,Survived
1358,David Smith,40,female,3,269.395,Q,1,Adult,High,Survived
1359,Chris Taylor,34,male,1,289.18,Q,0,Adult,High,Not Survived
1360,David Taylor,73,female,2,269.395,S,0,Senior,High,Not Survived
1361,Alex Brown,70,female,3,476.28,Q,1,Senior,Very High,Survived
1362,John Taylor,34,female,3,275.29,Q,0,Adult,High,Not Survived
1363,Sara Brown,40,female,3,46.92,Q,0,Adult,Low,Not Survived
1364,Mary Brown,40,female,2,269.395,Q,0,Adult,High,Not Survived
1365,Emma Taylor,40,male,2,409.25,Q,1,Adult,Very High,Survived
1366,John Brown,40,male,2,269.395,Q,1,Adult,High,Survived
1367,Alex Brown,40,female,1,263.82,S,1,Adult,High,Survived
1368,Sophia Smith,40,female,3,156.01,Q,0,Adult,High,Not Survived
1369,Sophia Taylor,27,male,2,198.61,C,0,Adult,High,Not Survived
1370,Sara Smith,40,female,3,207.77,Q,0,Adult,High,Not Survived
1371,David Smith,40,female,3,269.395,S,1,Adult,High,Survived
1372,David Taylor,28,male,1,282.98,S,0,Adult,High,Not Survived
1373,Chris Taylor,16,female,2,335.14,S,1,Teen,Very High,Survived
1374,Chris Smith,40,female,1,269.395,C,1,Adult,High,Survived
1375,Chris Brown,40,male,2,269.395,S,1,Adult,High,Survived
1376,John Brown,20,male,3,151.65,Q,0,Adult,High,Not Survived
1377,Alex Brown,28,female,1,317.73,S,0,Adult,Very High,Not Survived
1378,Emma Smith,40,male,1,307.21,S,1,Adult,Very High,Survived
1379,Chris Brown,40,male,1,269.395,C,1,Adult,High,Survived
1380,Chris Smith,7,female,2,269.395,C,0,Child,High,Not Survived
1381,Mary Smith,10,male,1,241.45,Q,0,Child,High,Not Survived
1382,Chris Taylor,33,female,1,269.395,S,0,Adult,High,Not Survived
1383,David Smith,56,female,3,382.27,S,0,Adult,Very High,Not Survived
1384,Sara Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1385,Sophia Taylor,50,female,2,335.87,C,1,Adult,Very High,Survived
1386,John Brown,40,male,3,71.43,S,0,Adult,Medium,Not Survived
1387,Alex Brown,20,female,2,140.42,Q,0,Adult,Medium,Not Survived
1388,Sara Brown,40,female,1,226.26,Q,1,Adult,High,Survived
1389,Mary Brown,72,male,2,269.395,S,1,Senior,High,Survived
1390,Emma Smith,14,female,1,225.51,S,0,Teen,High,Not Survived
1391,David Brown,40,female,2,269.395,Q,0,Adult,High,Not Survived
1392,Mary Smith,58,female,3,59.14,S,1,Adult,Medium,Survived
1393,Sara Taylor,28,male,3,269.395,Q,0,Adult,High,Not Survived
1394,Emma Taylor,7,male,2,269.395,S,0,Child,High,Not Survived
1395,John Taylor,40,female,3,269.395,S,0,Adult,High,Not Survived
1396,John Taylor,40,female,1,269.395,S,1,Adult,High,Survived
1397,Emma Brown,79,male,1,269.395,C,0,Senior,High,Not Survived
1398,John Smith,5,female,3,269.395,Q,1,Child,High,Survived
1399,Alex Brown,36,male,1,387.39,Q,1,Adult,Very High,Survived
1400,John Smith,40,female,2,269.395,Q,0,Adult,High,Not Survived
1401,Sara Brown,77,female,3,176.83,S,0,Senior,High,Not Survived
1402,David Smith,40,female,2,111.26,S,1,Adult,Medium,Survived
1403,David Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1404,Chris Taylor,40,female,2,215.29,C,1,Adult,High,Survived
1405,Chris Smith,40,male,3,269.395,Q,1,Adult,High,Survived
1406,John Brown,42,female,1,497.16,C,0,Adult,Very High,Not Survived
1407,Mary Smith,59,male,2,269.395,C,1,Adult,High,Survived
1408,Mary Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1409,Sara Smith,62,male,3,298.18,S,1,Senior,High,Survived
1410,Sara Brown,43,male,3,269.395,S,0,Adult,High,Not Survived
1411,Sara Brown,12,female,3,269.395,Q,1,Child,High,Survived
1412,John Smith,40,male,1,119.74,S,0,Adult,Medium,Not Survived
1413,David Taylor,29,female,2,66.45,S,1,Adult,Medium,Survived
1414,John Brown,40,female,1,179.49,Q,0,Adult,High,Not Survived
1415,Alex Taylor,40,female,2,161.62,S,1,Adult,High,Survived
1416,Emma Smith,44,female,2,269.395,S,0,Adult,High,Not Survived
1417,John Brown,40,male,1,126.67,S,1,Adult,Medium,Survived
1418,Emma Brown,36,female,2,269.395,C,1,Adult,High,Survived
1419,Chris Smith,36,female,2,298.48,C,1,Adult,High,Survived
1420,David Brown,40,male,3,284.32,Q,0,Adult,High,Not Survived
1421,Emma Brown,79,female,1,269.395,C,1,Senior,High,Survived
1422,Emma Smith,40,female,1,308.01,Q,0,Adult,Very High,Not Survived
1423,Emma Smith,40,male,3,104.67,S,1,Adult,Medium,Survived
1424,David Smith,17,male,1,269.395,C,1,Teen,High,Survived
1425,Alex Taylor,16,female,1,269.395,C,0,Teen,High,Not Survived
1426,Sara Taylor,40,male,3,108.68,S,1,Adult,Medium,Survived
1427,John Brown,6,male,3,269.395,S,0,Child,High,Not Survived
1428,Alex Taylor,62,male,2,269.395,S,1,Senior,High,Survived
1429,Alex Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1430,Alex Smith,40,male,2,119.21,Q,1,Adult,Medium,Survived
1431,John Brown,40,female,3,201.9,Q,0,Adult,High,Not Survived
1432,Chris Taylor,21,female,1,269.395,C,0,Adult,High,Not Survived
1433,Sophia Smith,50,female,1,269.395,C,1,Adult,High,Survived
1434,Mary Taylor,40,female,1,277.52,S,1,Adult,High,Survived
1435,Sara Taylor,40,female,3,269.395,S,1,Adult,High,Survived
1436,Sophia Taylor,40,female,2,269.395,S,1,Adult,High,Survived
1437,David Smith,40,female,2,343.69,S,1,Adult,Very High,Survived
1438,Sophia Brown,40,female,3,107.94,Q,0,Adult,Medium,Not Survived
1439,Alex Brown,40,female,2,118.77,S,0,Adult,Medium,Not Survived
1440,Alex Brown,40,male,1,269.395,S,1,Adult,High,Survived
1441,David Taylor,40,male,3,96.74,S,1,Adult,Medium,Survived
1442,Sara Taylor,40,male,3,352.89,S,0,Adult,Very High,Not Survived
1443,John Smith,52,male,1,269.395,S,1,Adult,High,Survived
1444,Mary Smith,40,male,3,269.395,S,1,Adult,High,Survived
1445,Alex Smith,40,male,2,467.73,Q,0,Adult,Very High,Not Survived
1446,Emma Smith,40,male,1,353.98,S,0,Adult,Very High,Not Survived
1447,Sara Smith,39,female,2,269.395,C,1,Adult,High,Survived
1448,John Smith,40,female,3,269.395,S,0,Adult,High,Not Survived
1449,Mary Taylor,40,male,3,262.75,Q,0,Adult,High,Not Survived
1450,Emma Smith,31,female,2,243.65,Q,0,Adult,High,Not Survived
1451,Sara Smith,2,female,1,417.02,S,0,Child,Very High,Not Survived
1452,Mary Smith,11,female,1,260.74,Q,1,Child,High,Survived
1453,Sara Smith,40,female,2,399.08,S,1,Adult,Very High,Survived
1454,Chris Taylor,66,male,3,359.46,Q,0,Senior,Very High,Not Survived
1455,Alex Brown,58,female,2,269.395,S,1,Adult,High,Survived
1456,Alex Brown,1,female,2,269.395,C,1,Child,High,Survived
1457,Alex Taylor,21,female,3,233.85,C,1,Adult,High,Survived
1458,Mary Brown,40,male,3,388.8,Q,1,Adult,Very High,Survived
1459,Chris Brown,23,male,3,392.64,S,1,Adult,Very High,Survived
1460,David Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1461,Sara Smith,80,female,3,269.395,S,1,Senior,High,Survived
1462,Sophia Brown,40,female,2,269.395,C,0,Adult,High,Not Survived
1463,Sophia Smith,57,male,1,174.99,C,1,Adult,High,Survived
1464,Sara Smith,40,female,2,269.395,C,1,Adult,High,Survived
1465,Emma Brown,40,male,2,134.84,S,0,Adult,Medium,Not Survived
1466,Sophia Taylor,28,female,1,269.395,S,1,Adult,High,Survived
1467,Emma Brown,72,female,1,269.395,S,0,Senior,High,Not Survived
1468,Sara Smith,40,female,1,396.29,Q,0,Adult,Very High,Not Survived
1469,Emma Taylor,75,female,2,269.395,S,0,Senior,High,Not Survived
1470,Sara Brown,40,female,2,269.395,S,1,Adult,High,Survived
1471,Sophia Taylor,40,female,1,269.395,C,0,Adult,High,Not Survived
1472,Mary Taylor,6,male,3,269.395,Q,0,Child,High,Not Survived
1473,David Smith,43,female,3,137.57,S,1,Adult,Medium,Survived
1474,Sara Taylor,72,female,3,131.08,C,0,Senior,Medium,Not Survived
1475,Alex Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1476,John Taylor,40,female,1,470.94,Q,0,Adult,Very High,Not Survived
1477,David Smith,40,female,3,269.395,S,1,Adult,High,Survived
1478,Chris Taylor,12,male,2,207.29,S,0,Child,High,Not Survived
1479,David Taylor,40,female,3,37.39,Q,1,Adult,Low,Survived
1480,John Taylor,45,female,2,196.32,C,1,Adult,High,Survived
1481,Sophia Brown,40,female,2,269.395,S,0,Adult,High,Not Survived
1482,Mary Taylor,72,female,1,395.13,S,1,Senior,Very High,Survived
1483,David Taylor,47,female,1,324.54,C,0,Adult,Very High,Not Survived
1484,Sara Taylor,40,male,2,445.96,S,1,Adult,Very High,Survived
1485,Sophia Taylor,40,male,1,321.62,C,0,Adult,Very High,Not Survived
1486,Emma Smith,40,female,1,414.19,Q,1,Adult,Very High,Survived
1487,Chris Smith,26,male,1,218.81,Q,1,Adult,High,Survived
1488,Sara Taylor,40,female,2,269.395,C,0,Adult,High,Not Survived
1489,Emma Taylor,40,female,1,149.7,S,0,Adult,Medium,Not Survived
1490,Emma Brown,38,female,3,426.6,S,0,Adult,Very High,Not Survived
1491,John Smith,14,female,1,310.27,S,1,Teen,Very High,Survived
1492,Sophia Smith,40,female,1,269.395,S,0,Adult,High,Not Survived
1493,Chris Taylor,40,female,2,269.395,S,0,Adult,High,Not Survived
1494,Emma Smith,40,female,3,269.395,S,1,Adult,High,Survived
1495,Sara Brown,40,female,1,269.395,S,1,Adult,High,Survived
1496,Sophia Smith,40,male,1,283.83,S,1,Adult,High,Survived
1497,David Brown,40,female,2,269.395,Q,1,Adult,High,Survived
1498,Alex Smith,72,female,3,350.45,S,0,Senior,Very High,Not Survived
1499,David Taylor,50,male,1,269.395,Q,0,Adult,High,Not Survived
1500,John Brown,40,male,3,329.58,Q,1,Adult,Very High,Survived
1501,Sophia Smith,6,male,1,269.395,S,1,Child,High,Survived
1502,Sophia Brown,18,male,2,64.11,Q,1,Teen,Medium,Survived
1503,Mary Taylor,16,female,3,269.395,Q,0,Teen,High,Not Survived
1504,Sara Smith,40,female,3,269.395,Q,1,Adult,High,Survived
1505,Alex Taylor,40,female,1,269.395,S,1,Adult,High,Survived
1506,John Taylor,40,female,1,269.395,S,1,Adult,High,Survived
1507,David Brown,40,female,3,269.395,S,1,Adult,High,Survived
1508,Emma Brown,40,female,1,98.23,S,0,Adult,Medium,Not Survived
1509,Emma Brown,47,female,1,365.72,Q,1,Adult,Very High,Survived
1510,Mary Smith,63,female,3,269.395,S,1,Senior,High,Survived
1511,Mary Brown,40,male,2,269.395,C,0,Adult,High,Not Survived
1512,Mary Brown,40,female,1,84.98,Q,0,Adult,Medium,Not Survived
1513,Sara Smith,40,female,3,21.93,Q,0,Adult,Low,Not Survived
1514,Sara Smith,40,female,2,269.395,Q,1,Adult,High,Survived
1515,Sophia Taylor,23,female,3,299.64,S,1,Adult,High,Survived
1516,Sophia Smith,40,male,3,380.17,Q,0,Adult,Very High,Not Survived
1517,John Smith,40,male,2,269.395,C,0,Adult,High,Not Survived
1518,Alex Brown,40,female,3,269.395,Q,1,Adult,High,Survived
1519,John Smith,40,male,1,269.395,C,1,Adult,High,Survived
1520,Sophia Brown,57,female,1,269.395,Q,0,Adult,High,Not Survived
1521,Emma Taylor,40,male,3,367.59,C,0,Adult,Very High,Not Survived
1522,Emma Taylor,57,male,3,25.07,S,1,Adult,Low,Survived
1523,Emma Taylor,40,female,3,308.35,S,1,Adult,Very High,Survived
1524,Emma Taylor,40,female,2,410.37,S,0,Adult,Very High,Not Survived
1525,Emma Taylor,61,male,2,269.395,S,1,Senior,High,Survived
1526,Sophia Taylor,40,male,3,145.98,S,0,Adult,Medium,Not Survived
1527,Sara Taylor,40,male,3,269.395,S,1,Adult,High,Survived
1528,David Taylor,52,male,1,269.395,S,0,Adult,High,Not Survived
1529,John Smith,40,female,1,269.395,S,1,Adult,High,Survived
1530,Sara Brown,40,male,3,269.395,C,0,Adult,High,Not Survived
1531,Chris Taylor,72,female,3,269.395,S,1,Senior,High,Survived
1532,Chris Smith,66,male,3,269.395,S,1,Senior,High,Survived
1533,Sara Brown,50,female,3,269.395,S,0,Adult,High,Not Survived
1534,John Brown,55,female,1,37.84,S,0,Adult,Low,Not Survived
1535,Emma Brown,24,female,2,195.45,S,0,Adult,High,Not Survived
1536,Mary Taylor,68,male,1,93.9,Q,1,Senior,Medium,Survived
1537,John Taylor,55,female,1,269.395,Q,0,Adult,High,Not Survived
1538,Chris Brown,40,female,2,486.26,S,0,Adult,Very High,Not Survived
1539,Sara Taylor,40,male,2,269.395,Q,1,Adult,High,Survived
1540,Alex Taylor,40,female,2,95.0,C,0,Adult,Medium,Not Survived
1541,David Brown,55,male,2,236.07,S,1,Adult,High,Survived
1542,Sara Brown,40,female,2,269.395,C,0,Adult,High,Not Survived
1543,Mary Brown,17,female,1,442.94,C,0,Teen,Very High,Not Survived
1544,Emma Smith,40,female,3,487.4,S,0,Adult,Very High,Not Survived
1545,Mary Smith,43,female,2,303.56,S,1,Adult,Very High,Survived
1546,Mary Smith,40,female,2,269.395,C,1,Adult,High,Survived
1547,Mary Brown,71,female,3,269.395,C,1,Senior,High,Survived
1548,Alex Taylor,39,female,1,269.395,S,1,Adult,High,Survived
1549,Alex Brown,34,female,1,269.395,Q,1,Adult,High,Survived
1550,John Smith,60,male,1,463.86,S,1,Adult,Very High,Survived
1551,John Taylor,13,male,3,454.52,S,0,Teen,Very High,Not Survived
1552,Mary Smith,64,female,2,269.395,Q,1,Senior,High,Survived
1553,John Brown,60,male,2,17.54,S,1,Adult,Low,Survived
1554,John Brown,37,female,1,269.395,Q,1,Adult,High,Survived
1555,Chris Smith,40,female,1,269.395,C,1,Adult,High,Survived
1556,Emma Brown,78,female,1,269.395,Q,0,Senior,High,Not Survived
1557,Mary Taylor,21,male,1,269.395,Q,0,Adult,High,Not Survived
1558,Mary Brown,40,female,3,269.395,C,1,Adult,High,Survived
1559,Sara Brown,40,female,3,43.86,S,0,Adult,Low,Not Survived
1560,David Taylor,40,male,2,269.395,S,0,Adult,High,Not Survived
1561,Chris Smith,11,male,1,269.395,S,0,Child,High,Not Survived
1562,Alex Brown,40,female,2,17.76,Q,1,Adult,Low,Survived
1563,Sara Smith,37,female,2,269.395,C,0,Adult,High,Not Survived
1564,Sophia Brown,40,male,1,269.395,Q,0,Adult,High,Not Survived
1565,John Smith,59,male,1,430.57,C,1,Adult,Very High,Survived
1566,Alex Brown,40,female,2,269.395,S,1,Adult,High,Survived
1567,Mary Taylor,31,female,2,269.395,S,0,Adult,High,Not Survived
1568,Chris Brown,40,male,1,269.395,S,0,Adult,High,Not Survived
1569,Chris Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1570,Mary Brown,40,female,3,269.395,S,0,Adult,High,Not Survived
1571,Emma Smith,46,male,1,269.395,S,1,Adult,High,Survived
1572,Chris Brown,40,male,1,269.395,S,1,Adult,High,Survived
1573,Emma Taylor,40,female,1,269.395,S,0,Adult,High,Not Survived
1574,John Taylor,40,male,3,269.395,Q,0,Adult,High,Not Survived
1575,Emma Brown,79,female,3,269.395,Q,1,Senior,High,Survived
1576,Alex Taylor,40,male,2,268.75,C,1,Adult,High,Survived
1577,David Brown,70,female,2,269.395,S,1,Senior,High,Survived
1578,Sophia Smith,40,male,1,269.395,S,0,Adult,High,Not Survived
1579,John Brown,47,female,3,269.395,C,1,Adult,High,Survived
1580,Mary Smith,40,female,3,269.395,S,1,Adult,High,Survived
1581,Sara Taylor,77,female,3,269.395,S,0,Senior,High,Not Survived
1582,Sara Taylor,51,female,3,269.395,C,1,Adult,High,Survived
1583,Emma Brown,9,female,3,269.395,S,0,Child,High,Not Survived
1584,Sophia Taylor,40,female,2,269.395,C,0,Adult,High,Not Survived
1585,Emma Brown,40,male,3,224.71,S,1,Adult,High,Survived
